Date;Year;Age;Sex;Population;Daily_deaths
2019-07-29;2019;0-4;Female;148737; 1
2019-07-29;2019;5-9;Male;158542; 0
2019-07-29;2019;5-9;Female;150822; 0
2019-07-29;2019;10-14;Male;173920; 0
2019-07-29;2019;10-14;Female;165074; 0
2019-07-29;2019;15-19;Male;175161; 0
2019-07-29;2019;15-19;Female;167128; 0
2019-07-29;2019;20-24;Male;196767; 0
2019-07-29;2019;20-24;Female;188337; 1
2019-07-29;2019;25-29;Male;203166; 0
2019-07-29;2019;25-29;Female;195241; 0
2019-07-29;2019;30-34;Male;180785; 0
2019-07-29;2019;30-34;Female;172958; 0
2019-07-29;2019;35-39;Male;167049; 1
2019-07-29;2019;35-39;Female;163456; 1
2019-07-29;2019;40-44;Male;184893; 1
2019-07-29;2019;40-44;Female;184048; 0
2019-07-29;2019;45-49;Male;196029; 2
2019-07-29;2019;45-49;Female;194866; 2
2019-07-29;2019;50-54;Male;210355; 1
2019-07-29;2019;50-54;Female;206663; 0
2019-07-29;2019;55-59;Male;191709; 5
2019-07-29;2019;55-59;Female;190931; 2
2019-07-29;2019;60-64;Male;170076;10
2019-07-29;2019;60-64;Female;173248; 2
2019-07-29;2019;65-69;Male;155926;10
2019-07-29;2019;65-69;Female;163499; 5
2019-07-29;2019;70-74;Male;157918;15
2019-07-29;2019;70-74;Female;169466; 4
2019-07-29;2019;75-79;Male;107963; 8
2019-07-29;2019;75-79;Female;124008; 7
2019-07-29;2019;80-84;Male; 63168;22
2019-07-29;2019;80-84;Female; 82031;11
2019-07-29;2019;85-89;Male; 30156; 8
2019-07-29;2019;85-89;Female; 47898;14
2019-07-29;2019;90-94;Male; 10732; 6
2019-07-29;2019;90-94;Female; 24019; 7
2019-07-29;2019;95-99;Male;  1967; 2
2019-07-29;2019;95-99;Female;  7159;10
2019-07-29;2019;100+;Male;   162; 0
2019-07-29;2019;100+;Female;   916; 1
2019-07-30;2019;0-4;Male;157512; 0
2019-07-30;2019;0-4;Female;148737; 1
2019-07-30;2019;5-9;Male;158542; 0
2019-07-30;2019;5-9;Female;150822; 0
2019-07-30;2019;10-14;Male;173920; 0
2019-07-30;2019;10-14;Female;165074; 0
2019-07-30;2019;15-19;Male;175161; 0
2019-07-30;2019;15-19;Female;167128; 0
2019-07-30;2019;20-24;Male;196767; 1
2019-07-30;2019;20-24;Female;188337; 0
2019-07-30;2019;25-29;Male;203166; 0
2019-07-30;2019;25-29;Female;195241; 0
2019-07-30;2019;30-34;Male;180785; 0
2019-07-30;2019;30-34;Female;172958; 0
2019-07-30;2019;35-39;Male;167049; 0
2019-07-30;2019;35-39;Female;163456; 1
2019-07-30;2019;40-44;Male;184893; 0
2019-07-30;2019;40-44;Female;184048; 1
2019-07-30;2019;45-49;Male;196029; 0
2019-07-30;2019;45-49;Female;194866; 1
2019-07-30;2019;50-54;Male;210355; 3
2019-07-30;2019;50-54;Female;206663; 0
2019-07-30;2019;55-59;Male;191709; 3
2019-07-30;2019;55-59;Female;190931; 2
2019-07-30;2019;60-64;Male;170076; 4
2019-07-30;2019;60-64;Female;173248; 2
2019-07-30;2019;65-69;Male;155926;11
2019-07-30;2019;65-69;Female;163499; 9
2019-07-30;2019;70-74;Male;157918; 9
2019-07-30;2019;70-74;Female;169466; 8
2019-07-30;2019;75-79;Male;107963; 9
2019-07-30;2019;75-79;Female;124008;10
2019-07-30;2019;80-84;Male; 63168;14
2019-07-30;2019;80-84;Female; 82031; 4
2019-07-30;2019;85-89;Male; 30156; 9
2019-07-30;2019;85-89;Female; 47898; 5
2019-07-30;2019;90-94;Male; 10732; 7
2019-07-30;2019;90-94;Female; 24019; 9
2019-07-30;2019;95-99;Male;  1967; 3
2019-07-30;2019;95-99;Female;  7159; 9
2019-07-30;2019;100+;Male;   162; 1
2019-07-30;2019;100+;Female;   916; 0
2019-07-31;2019;0-4;Male;157512; 2
2019-07-31;2019;0-4;Female;148737; 1
2019-07-31;2019;5-9;Male;158542; 0
2019-07-31;2019;5-9;Female;150822; 0
2019-07-31;2019;10-14;Male;173920; 0
2019-07-31;2019;10-14;Female;165074; 0
2019-07-31;2019;15-19;Male;175161; 1
2019-07-31;2019;15-19;Female;167128; 0
2019-07-31;2019;20-24;Male;196767; 0
2019-07-31;2019;20-24;Female;188337; 0
2019-07-31;2019;25-29;Male;203166; 0
2019-07-31;2019;25-29;Female;195241; 0
2019-07-31;2019;30-34;Male;180785; 0
2019-07-31;2019;30-34;Female;172958; 0
2019-07-31;2019;35-39;Male;167049; 0
2019-07-31;2019;35-39;Female;163456; 0
2019-07-31;2019;40-44;Male;184893; 0
2019-07-31;2019;40-44;Female;184048; 0
2019-07-31;2019;45-49;Male;196029; 1
2019-07-31;2019;45-49;Female;194866; 0
2019-07-31;2019;50-54;Male;210355; 1
2019-07-31;2019;50-54;Female;206663; 0
2019-07-31;2019;55-59;Male;191709; 6
2019-07-31;2019;55-59;Female;190931; 1
2019-07-31;2019;60-64;Male;170076; 2
2019-07-31;2019;60-64;Female;173248; 0
2019-07-31;2019;65-69;Male;155926; 6
2019-07-31;2019;65-69;Female;163499; 3
2019-07-31;2019;70-74;Male;157918; 8
2019-07-31;2019;70-74;Female;169466; 3
2019-07-31;2019;75-79;Male;107963; 6
2019-07-31;2019;75-79;Female;124008;10
2019-07-31;2019;80-84;Male; 63168; 9
2019-07-31;2019;80-84;Female; 82031;10
2019-07-31;2019;85-89;Male; 30156; 8
2019-07-31;2019;85-89;Female; 47898; 8
2019-07-31;2019;90-94;Male; 10732; 2
2019-07-31;2019;90-94;Female; 24019;12
2019-07-31;2019;95-99;Male;  1967; 2
2019-07-31;2019;95-99;Female;  7159; 4
2019-07-31;2019;100+;Male;   162; 1
2019-07-31;2019;100+;Female;   916; 1
2019-08-01;2019;0-4;Male;157512; 0
2019-08-01;2019;0-4;Female;148737; 1
2019-08-01;2019;5-9;Male;158542; 1
2019-08-01;2019;5-9;Female;150822; 0
2019-08-01;2019;10-14;Male;173920; 1
2019-08-01;2019;10-14;Female;165074; 0
2019-08-01;2019;15-19;Male;175161; 0
2019-08-01;2019;15-19;Female;167128; 0
2019-08-01;2019;20-24;Male;196767; 1
2019-08-01;2019;20-24;Female;188337; 0
2019-08-01;2019;25-29;Male;203166; 0
2019-08-01;2019;25-29;Female;195241; 0
2019-08-01;2019;30-34;Male;180785; 1
2019-08-01;2019;30-34;Female;172958; 0
2019-08-01;2019;35-39;Male;167049; 1
2019-08-01;2019;35-39;Female;163456; 0
2019-08-01;2019;40-44;Male;184893; 0
2019-08-01;2019;40-44;Female;184048; 1
2019-08-01;2019;45-49;Male;196029; 0
2019-08-01;2019;45-49;Female;194866; 0
2019-08-01;2019;50-54;Male;210355; 1
2019-08-01;2019;50-54;Female;206663; 1
2019-08-01;2019;55-59;Male;191709; 1
2019-08-01;2019;55-59;Female;190931; 1
2019-08-01;2019;60-64;Male;170076; 5
2019-08-01;2019;60-64;Female;173248; 2
2019-08-01;2019;65-69;Male;155926; 8
2019-08-01;2019;65-69;Female;163499; 4
2019-08-01;2019;70-74;Male;157918;10
2019-08-01;2019;70-74;Female;169466; 7
2019-08-01;2019;75-79;Male;107963; 8
2019-08-01;2019;75-79;Female;124008;11
2019-08-01;2019;80-84;Male; 63168;17
2019-08-01;2019;80-84;Female; 82031;11
2019-08-01;2019;85-89;Male; 30156; 6
2019-08-01;2019;85-89;Female; 47898;11
2019-08-01;2019;90-94;Male; 10732; 3
2019-08-01;2019;90-94;Female; 24019;11
2019-08-01;2019;95-99;Male;  1967; 0
2019-08-01;2019;95-99;Female;  7159; 9
2019-08-01;2019;100+;Male;   162; 0
2019-08-01;2019;100+;Female;   916; 0
2019-08-02;2019;0-4;Male;157512; 0
2019-08-02;2019;0-4;Female;148737; 1
2019-08-02;2019;5-9;Male;158542; 0
2019-08-02;2019;5-9;Female;150822; 0
2019-08-02;2019;10-14;Male;173920; 0
2019-08-02;2019;10-14;Female;165074; 0
2019-08-02;2019;15-19;Male;175161; 1
2019-08-02;2019;15-19;Female;167128; 0
2019-08-02;2019;20-24;Male;196767; 0
2019-08-02;2019;20-24;Female;188337; 0
2019-08-02;2019;25-29;Male;203166; 0
2019-08-02;2019;25-29;Female;195241; 0
2019-08-02;2019;30-34;Male;180785; 0
2019-08-02;2019;30-34;Female;172958; 2
2019-08-02;2019;35-39;Male;167049; 0
2019-08-02;2019;35-39;Female;163456; 0
2019-08-02;2019;40-44;Male;184893; 0
2019-08-02;2019;40-44;Female;184048; 1
2019-08-02;2019;45-49;Male;196029; 1
2019-08-02;2019;45-49;Female;194866; 0
2019-08-02;2019;50-54;Male;210355; 2
2019-08-02;2019;50-54;Female;206663; 0
2019-08-02;2019;55-59;Male;191709; 3
2019-08-02;2019;55-59;Female;190931; 2
2019-08-02;2019;60-64;Male;170076; 9
2019-08-02;2019;60-64;Female;173248; 1
2019-08-02;2019;65-69;Male;155926; 5
2019-08-02;2019;65-69;Female;163499; 4
2019-08-02;2019;70-74;Male;157918;15
2019-08-02;2019;70-74;Female;169466; 8
2019-08-02;2019;75-79;Male;107963;12
2019-08-02;2019;75-79;Female;124008; 9
2019-08-02;2019;80-84;Male; 63168;10
2019-08-02;2019;80-84;Female; 82031;13
2019-08-02;2019;85-89;Male; 30156; 4
2019-08-02;2019;85-89;Female; 47898;14
2019-08-02;2019;90-94;Male; 10732; 5
2019-08-02;2019;90-94;Female; 24019;10
2019-08-02;2019;95-99;Male;  1967; 3
2019-08-02;2019;95-99;Female;  7159; 6
2019-08-02;2019;100+;Male;   162; 0
2019-08-02;2019;100+;Female;   916; 0
2019-08-03;2019;0-4;Male;157512; 1
2019-08-03;2019;0-4;Female;148737; 2
2019-08-03;2019;5-9;Male;158542; 0
2019-08-03;2019;5-9;Female;150822; 0
2019-08-03;2019;10-14;Male;173920; 0
2019-08-03;2019;10-14;Female;165074; 0
2019-08-03;2019;15-19;Male;175161; 0
2019-08-03;2019;15-19;Female;167128; 0
2019-08-03;2019;20-24;Male;196767; 1
2019-08-03;2019;20-24;Female;188337; 0
2019-08-03;2019;25-29;Male;203166; 0
2019-08-03;2019;25-29;Female;195241; 0
2019-08-03;2019;30-34;Male;180785; 0
2019-08-03;2019;30-34;Female;172958; 0
2019-08-03;2019;35-39;Male;167049; 2
2019-08-03;2019;35-39;Female;163456; 0
2019-08-03;2019;40-44;Male;184893; 1
2019-08-03;2019;40-44;Female;184048; 0
2019-08-03;2019;45-49;Male;196029; 0
2019-08-03;2019;45-49;Female;194866; 0
2019-08-03;2019;50-54;Male;210355; 4
2019-08-03;2019;50-54;Female;206663; 0
2019-08-03;2019;55-59;Male;191709; 1
2019-08-03;2019;55-59;Female;190931; 1
2019-08-03;2019;60-64;Male;170076; 4
2019-08-03;2019;60-64;Female;173248; 1
2019-08-03;2019;65-69;Male;155926; 7
2019-08-03;2019;65-69;Female;163499; 3
2019-08-03;2019;70-74;Male;157918;14
2019-08-03;2019;70-74;Female;169466; 6
2019-08-03;2019;75-79;Male;107963;14
2019-08-03;2019;75-79;Female;124008; 8
2019-08-03;2019;80-84;Male; 63168; 8
2019-08-03;2019;80-84;Female; 82031;19
2019-08-03;2019;85-89;Male; 30156;14
2019-08-03;2019;85-89;Female; 47898;12
2019-08-03;2019;90-94;Male; 10732;12
2019-08-03;2019;90-94;Female; 24019;16
2019-08-03;2019;95-99;Male;  1967; 2
2019-08-03;2019;95-99;Female;  7159; 7
2019-08-03;2019;100+;Male;   162; 0
2019-08-03;2019;100+;Female;   916; 1
2019-08-04;2019;0-4;Male;157512; 0
2019-08-04;2019;0-4;Female;148737; 0
2019-08-04;2019;5-9;Male;158542; 0
2019-08-04;2019;5-9;Female;150822; 0
2019-08-04;2019;10-14;Male;173920; 0
2019-08-04;2019;10-14;Female;165074; 0
2019-08-04;2019;15-19;Male;175161; 0
2019-08-04;2019;15-19;Female;167128; 0
2019-08-04;2019;20-24;Male;196767; 0
2019-08-04;2019;20-24;Female;188337; 0
2019-08-04;2019;25-29;Male;203166; 0
2019-08-04;2019;25-29;Female;195241; 0
2019-08-04;2019;30-34;Male;180785; 0
2019-08-04;2019;30-34;Female;172958; 0
2019-08-04;2019;35-39;Male;167049; 2
2019-08-04;2019;35-39;Female;163456; 0
2019-08-04;2019;40-44;Male;184893; 0
2019-08-04;2019;40-44;Female;184048; 0
2019-08-04;2019;45-49;Male;196029; 1
2019-08-04;2019;45-49;Female;194866; 3
2019-08-04;2019;50-54;Male;210355; 3
2019-08-04;2019;50-54;Female;206663; 2
2019-08-04;2019;55-59;Male;191709; 4
2019-08-04;2019;55-59;Female;190931; 1
2019-08-04;2019;60-64;Male;170076; 7
2019-08-04;2019;60-64;Female;173248; 3
2019-08-04;2019;65-69;Male;155926; 1
2019-08-04;2019;65-69;Female;163499; 2
2019-08-04;2019;70-74;Male;157918;10
2019-08-04;2019;70-74;Female;169466; 5
2019-08-04;2019;75-79;Male;107963;11
2019-08-04;2019;75-79;Female;124008; 9
2019-08-04;2019;80-84;Male; 63168;12
2019-08-04;2019;80-84;Female; 82031; 8
2019-08-04;2019;85-89;Male; 30156; 7
2019-08-04;2019;85-89;Female; 47898;10
2019-08-04;2019;90-94;Male; 10732; 4
2019-08-04;2019;90-94;Female; 24019; 5
2019-08-04;2019;95-99;Male;  1967; 3
2019-08-04;2019;95-99;Female;  7159; 8
2019-08-04;2019;100+;Male;   162; 0
2019-08-04;2019;100+;Female;   916; 2
2019-08-05;2019;0-4;Male;157512; 1
2019-08-05;2019;0-4;Female;148737; 1
2019-08-05;2019;5-9;Male;158542; 0
2019-08-05;2019;5-9;Female;150822; 0
2019-08-05;2019;10-14;Male;173920; 0
2019-08-05;2019;10-14;Female;165074; 0
2019-08-05;2019;15-19;Male;175161; 0
2019-08-05;2019;15-19;Female;167128; 0
2019-08-05;2019;20-24;Male;196767; 0
2019-08-05;2019;20-24;Female;188337; 0
2019-08-05;2019;25-29;Male;203166; 0
2019-08-05;2019;25-29;Female;195241; 0
2019-08-05;2019;30-34;Male;180785; 0
2019-08-05;2019;30-34;Female;172958; 1
2019-08-05;2019;35-39;Male;167049; 0
2019-08-05;2019;35-39;Female;163456; 0
2019-08-05;2019;40-44;Male;184893; 0
2019-08-05;2019;40-44;Female;184048; 0
2019-08-05;2019;45-49;Male;196029; 1
2019-08-05;2019;45-49;Female;194866; 0
2019-08-05;2019;50-54;Male;210355; 2
2019-08-05;2019;50-54;Female;206663; 0
2019-08-05;2019;55-59;Male;191709; 5
2019-08-05;2019;55-59;Female;190931; 3
2019-08-05;2019;60-64;Male;170076; 5
2019-08-05;2019;60-64;Female;173248; 4
2019-08-05;2019;65-69;Male;155926; 6
2019-08-05;2019;65-69;Female;163499; 6
2019-08-05;2019;70-74;Male;157918;10
2019-08-05;2019;70-74;Female;169466; 8
2019-08-05;2019;75-79;Male;107963;13
2019-08-05;2019;75-79;Female;124008; 5
2019-08-05;2019;80-84;Male; 63168;10
2019-08-05;2019;80-84;Female; 82031;10
2019-08-05;2019;85-89;Male; 30156; 7
2019-08-05;2019;85-89;Female; 47898; 9
2019-08-05;2019;90-94;Male; 10732; 3
2019-08-05;2019;90-94;Female; 24019;11
2019-08-05;2019;95-99;Male;  1967; 2
2019-08-05;2019;95-99;Female;  7159; 2
2019-08-05;2019;100+;Male;   162; 0
2019-08-05;2019;100+;Female;   916; 0
2019-08-06;2019;0-4;Male;157512; 0
2019-08-06;2019;0-4;Female;148737; 1
2019-08-06;2019;5-9;Male;158542; 0
2019-08-06;2019;5-9;Female;150822; 0
2019-08-06;2019;10-14;Male;173920; 0
2019-08-06;2019;10-14;Female;165074; 0
2019-08-06;2019;15-19;Male;175161; 0
2019-08-06;2019;15-19;Female;167128; 0
2019-08-06;2019;20-24;Male;196767; 1
2019-08-06;2019;20-24;Female;188337; 1
2019-08-06;2019;25-29;Male;203166; 0
2019-08-06;2019;25-29;Female;195241; 0
2019-08-06;2019;30-34;Male;180785; 1
2019-08-06;2019;30-34;Female;172958; 0
2019-08-06;2019;35-39;Male;167049; 1
2019-08-06;2019;35-39;Female;163456; 0
2019-08-06;2019;40-44;Male;184893; 2
2019-08-06;2019;40-44;Female;184048; 0
2019-08-06;2019;45-49;Male;196029; 1
2019-08-06;2019;45-49;Female;194866; 1
2019-08-06;2019;50-54;Male;210355; 3
2019-08-06;2019;50-54;Female;206663; 3
2019-08-06;2019;55-59;Male;191709; 1
2019-08-06;2019;55-59;Female;190931; 2
2019-08-06;2019;60-64;Male;170076; 4
2019-08-06;2019;60-64;Female;173248; 2
2019-08-06;2019;65-69;Male;155926; 7
2019-08-06;2019;65-69;Female;163499; 3
2019-08-06;2019;70-74;Male;157918;17
2019-08-06;2019;70-74;Female;169466; 6
2019-08-06;2019;75-79;Male;107963;18
2019-08-06;2019;75-79;Female;124008; 5
2019-08-06;2019;80-84;Male; 63168;13
2019-08-06;2019;80-84;Female; 82031;14
2019-08-06;2019;85-89;Male; 30156; 8
2019-08-06;2019;85-89;Female; 47898;11
2019-08-06;2019;90-94;Male; 10732; 4
2019-08-06;2019;90-94;Female; 24019;15
2019-08-06;2019;95-99;Male;  1967; 4
2019-08-06;2019;95-99;Female;  7159; 7
2019-08-06;2019;100+;Male;   162; 0
2019-08-06;2019;100+;Female;   916; 1
2019-08-07;2019;0-4;Male;157512; 0
2019-08-07;2019;0-4;Female;148737; 1
2019-08-07;2019;5-9;Male;158542; 0
2019-08-07;2019;5-9;Female;150822; 0
2019-08-07;2019;10-14;Male;173920; 0
2019-08-07;2019;10-14;Female;165074; 0
2019-08-07;2019;15-19;Male;175161; 0
2019-08-07;2019;15-19;Female;167128; 0
2019-08-07;2019;20-24;Male;196767; 0
2019-08-07;2019;20-24;Female;188337; 0
2019-08-07;2019;25-29;Male;203166; 0
2019-08-07;2019;25-29;Female;195241; 0
2019-08-07;2019;30-34;Male;180785; 0
2019-08-07;2019;30-34;Female;172958; 0
2019-08-07;2019;35-39;Male;167049; 0
2019-08-07;2019;35-39;Female;163456; 0
2019-08-07;2019;40-44;Male;184893; 0
2019-08-07;2019;40-44;Female;184048; 0
2019-08-07;2019;45-49;Male;196029; 1
2019-08-07;2019;45-49;Female;194866; 0
2019-08-07;2019;50-54;Male;210355; 2
2019-08-07;2019;50-54;Female;206663; 2
2019-08-07;2019;55-59;Male;191709; 1
2019-08-07;2019;55-59;Female;190931; 0
2019-08-07;2019;60-64;Male;170076; 6
2019-08-07;2019;60-64;Female;173248; 4
2019-08-07;2019;65-69;Male;155926;10
2019-08-07;2019;65-69;Female;163499; 3
2019-08-07;2019;70-74;Male;157918;15
2019-08-07;2019;70-74;Female;169466; 6
2019-08-07;2019;75-79;Male;107963;11
2019-08-07;2019;75-79;Female;124008; 8
2019-08-07;2019;80-84;Male; 63168; 5
2019-08-07;2019;80-84;Female; 82031;12
2019-08-07;2019;85-89;Male; 30156;12
2019-08-07;2019;85-89;Female; 47898;15
2019-08-07;2019;90-94;Male; 10732; 3
2019-08-07;2019;90-94;Female; 24019;13
2019-08-07;2019;95-99;Male;  1967; 1
2019-08-07;2019;95-99;Female;  7159;11
2019-08-07;2019;100+;Male;   162; 0
2019-08-07;2019;100+;Female;   916; 1
2019-08-08;2019;0-4;Male;157512; 2
2019-08-08;2019;0-4;Female;148737; 1
2019-08-08;2019;5-9;Male;158542; 0
2019-08-08;2019;5-9;Female;150822; 0
2019-08-08;2019;10-14;Male;173920; 0
2019-08-08;2019;10-14;Female;165074; 0
2019-08-08;2019;15-19;Male;175161; 0
2019-08-08;2019;15-19;Female;167128; 0
2019-08-08;2019;20-24;Male;196767; 0
2019-08-08;2019;20-24;Female;188337; 0
2019-08-08;2019;25-29;Male;203166; 1
2019-08-08;2019;25-29;Female;195241; 0
2019-08-08;2019;30-34;Male;180785; 1
2019-08-08;2019;30-34;Female;172958; 0
2019-08-08;2019;35-39;Male;167049; 0
2019-08-08;2019;35-39;Female;163456; 0
2019-08-08;2019;40-44;Male;184893; 1
2019-08-08;2019;40-44;Female;184048; 0
2019-08-08;2019;45-49;Male;196029; 1
2019-08-08;2019;45-49;Female;194866; 1
2019-08-08;2019;50-54;Male;210355; 2
2019-08-08;2019;50-54;Female;206663; 0
2019-08-08;2019;55-59;Male;191709; 1
2019-08-08;2019;55-59;Female;190931; 1
2019-08-08;2019;60-64;Male;170076; 7
2019-08-08;2019;60-64;Female;173248; 2
2019-08-08;2019;65-69;Male;155926; 7
2019-08-08;2019;65-69;Female;163499; 3
2019-08-08;2019;70-74;Male;157918;13
2019-08-08;2019;70-74;Female;169466; 6
2019-08-08;2019;75-79;Male;107963; 7
2019-08-08;2019;75-79;Female;124008; 9
2019-08-08;2019;80-84;Male; 63168;11
2019-08-08;2019;80-84;Female; 82031;16
2019-08-08;2019;85-89;Male; 30156;12
2019-08-08;2019;85-89;Female; 47898;11
2019-08-08;2019;90-94;Male; 10732; 5
2019-08-08;2019;90-94;Female; 24019; 5
2019-08-08;2019;95-99;Male;  1967; 0
2019-08-08;2019;95-99;Female;  7159; 3
2019-08-08;2019;100+;Male;   162; 1
2019-08-08;2019;100+;Female;   916; 1
2019-08-09;2019;0-4;Male;157512; 0
2019-08-09;2019;0-4;Female;148737; 0
2019-08-09;2019;5-9;Male;158542; 0
2019-08-09;2019;5-9;Female;150822; 0
2019-08-09;2019;10-14;Male;173920; 0
2019-08-09;2019;10-14;Female;165074; 0
2019-08-09;2019;15-19;Male;175161; 0
2019-08-09;2019;15-19;Female;167128; 0
2019-08-09;2019;20-24;Male;196767; 1
2019-08-09;2019;20-24;Female;188337; 0
2019-08-09;2019;25-29;Male;203166; 1
2019-08-09;2019;25-29;Female;195241; 0
2019-08-09;2019;30-34;Male;180785; 0
2019-08-09;2019;30-34;Female;172958; 1
2019-08-09;2019;35-39;Male;167049; 0
2019-08-09;2019;35-39;Female;163456; 1
2019-08-09;2019;40-44;Male;184893; 0
2019-08-09;2019;40-44;Female;184048; 0
2019-08-09;2019;45-49;Male;196029; 1
2019-08-09;2019;45-49;Female;194866; 1
2019-08-09;2019;50-54;Male;210355; 0
2019-08-09;2019;50-54;Female;206663; 2
2019-08-09;2019;55-59;Male;191709; 5
2019-08-09;2019;55-59;Female;190931; 1
2019-08-09;2019;60-64;Male;170076; 4
2019-08-09;2019;60-64;Female;173248; 2
2019-08-09;2019;65-69;Male;155926; 8
2019-08-09;2019;65-69;Female;163499; 5
2019-08-09;2019;70-74;Male;157918;16
2019-08-09;2019;70-74;Female;169466; 6
2019-08-09;2019;75-79;Male;107963; 6
2019-08-09;2019;75-79;Female;124008; 9
2019-08-09;2019;80-84;Male; 63168;12
2019-08-09;2019;80-84;Female; 82031;11
2019-08-09;2019;85-89;Male; 30156; 8
2019-08-09;2019;85-89;Female; 47898;14
2019-08-09;2019;90-94;Male; 10732; 5
2019-08-09;2019;90-94;Female; 24019; 6
2019-08-09;2019;95-99;Male;  1967; 1
2019-08-09;2019;95-99;Female;  7159; 6
2019-08-09;2019;100+;Male;   162; 0
2019-08-09;2019;100+;Female;   916; 0
2019-08-10;2019;0-4;Male;157512; 0
2019-08-10;2019;0-4;Female;148737; 0
2019-08-10;2019;5-9;Male;158542; 0
2019-08-10;2019;5-9;Female;150822; 0
2019-08-10;2019;10-14;Male;173920; 0
2019-08-10;2019;10-14;Female;165074; 0
2019-08-10;2019;15-19;Male;175161; 1
2019-08-10;2019;15-19;Female;167128; 0
2019-08-10;2019;20-24;Male;196767; 0
2019-08-10;2019;20-24;Female;188337; 0
2019-08-10;2019;25-29;Male;203166; 0
2019-08-10;2019;25-29;Female;195241; 0
2019-08-10;2019;30-34;Male;180785; 1
2019-08-10;2019;30-34;Female;172958; 0
2019-08-10;2019;35-39;Male;167049; 0
2019-08-10;2019;35-39;Female;163456; 0
2019-08-10;2019;40-44;Male;184893; 0
2019-08-10;2019;40-44;Female;184048; 2
2019-08-10;2019;45-49;Male;196029; 2
2019-08-10;2019;45-49;Female;194866; 0
2019-08-10;2019;50-54;Male;210355; 2
2019-08-10;2019;50-54;Female;206663; 1
2019-08-10;2019;55-59;Male;191709; 4
2019-08-10;2019;55-59;Female;190931; 0
2019-08-10;2019;60-64;Male;170076; 9
2019-08-10;2019;60-64;Female;173248; 3
2019-08-10;2019;65-69;Male;155926; 6
2019-08-10;2019;65-69;Female;163499; 0
2019-08-10;2019;70-74;Male;157918; 9
2019-08-10;2019;70-74;Female;169466;10
2019-08-10;2019;75-79;Male;107963; 7
2019-08-10;2019;75-79;Female;124008;13
2019-08-10;2019;80-84;Male; 63168; 9
2019-08-10;2019;80-84;Female; 82031;11
2019-08-10;2019;85-89;Male; 30156; 8
2019-08-10;2019;85-89;Female; 47898; 7
2019-08-10;2019;90-94;Male; 10732; 3
2019-08-10;2019;90-94;Female; 24019; 7
2019-08-10;2019;95-99;Male;  1967; 0
2019-08-10;2019;95-99;Female;  7159; 5
2019-08-10;2019;100+;Male;   162; 0
2019-08-10;2019;100+;Female;   916; 1
2019-08-11;2019;0-4;Male;157512; 1
2019-08-11;2019;0-4;Female;148737; 0
2019-08-11;2019;5-9;Male;158542; 0
2019-08-11;2019;5-9;Female;150822; 0
2019-08-11;2019;10-14;Male;173920; 0
2019-08-11;2019;10-14;Female;165074; 0
2019-08-11;2019;15-19;Male;175161; 1
2019-08-11;2019;15-19;Female;167128; 0
2019-08-11;2019;20-24;Male;196767; 0
2019-08-11;2019;20-24;Female;188337; 0
2019-08-11;2019;25-29;Male;203166; 0
2019-08-11;2019;25-29;Female;195241; 0
2019-08-11;2019;30-34;Male;180785; 0
2019-08-11;2019;30-34;Female;172958; 0
2019-08-11;2019;35-39;Male;167049; 1
2019-08-11;2019;35-39;Female;163456; 0
2019-08-11;2019;40-44;Male;184893; 0
2019-08-11;2019;40-44;Female;184048; 0
2019-08-11;2019;45-49;Male;196029; 2
2019-08-11;2019;45-49;Female;194866; 0
2019-08-11;2019;50-54;Male;210355; 1
2019-08-11;2019;50-54;Female;206663; 1
2019-08-11;2019;55-59;Male;191709; 3
2019-08-11;2019;55-59;Female;190931; 0
2019-08-11;2019;60-64;Male;170076; 3
2019-08-11;2019;60-64;Female;173248; 3
2019-08-11;2019;65-69;Male;155926; 9
2019-08-11;2019;65-69;Female;163499; 5
2019-08-11;2019;70-74;Male;157918; 9
2019-08-11;2019;70-74;Female;169466; 6
2019-08-11;2019;75-79;Male;107963;16
2019-08-11;2019;75-79;Female;124008; 8
2019-08-11;2019;80-84;Male; 63168; 8
2019-08-11;2019;80-84;Female; 82031;12
2019-08-11;2019;85-89;Male; 30156; 5
2019-08-11;2019;85-89;Female; 47898;10
2019-08-11;2019;90-94;Male; 10732; 7
2019-08-11;2019;90-94;Female; 24019;11
2019-08-11;2019;95-99;Male;  1967; 0
2019-08-11;2019;95-99;Female;  7159; 2
